sample_id,track_id,segment_frame_index,raw_frame_index,official_position_index,x_actual_mm,target_width_mm,primary_label_eligible,sem_mapping_id,sem_protocol_id,sem_source_path,sem_tile_id,central_mask_native_bounds,upstream_native_bounds,downstream_native_bounds,sem_input_available,sem_exclusion_reason,border_flag,tile_boundary_flag,context_clipped_flag,upstream_available,downstream_available,valid_pixel_fraction
T14_F153,14,153,538,153,50.7,0.7048139999999999,True,sem_mapping_deadline_v1,symmetric_two_strip_1mm_mask0p4mm_v1,${DATA_ROOT}/sem/SEM_14/PlainImages/Scale_SEM_14_08.tif,8,,,,False,full_2p8mm_context_not_supported_by_one_native_tile,False,True,True,False,False,0.0
T14_F154,14,154,539,154,50.9,0.8680760000000001,True,sem_mapping_deadline_v1,symmetric_two_strip_1mm_mask0p4mm_v1,${DATA_ROOT}/sem/SEM_14/PlainImages/Scale_SEM_14_08.tif,8,,,,False,full_2p8mm_context_not_supported_by_one_native_tile,False,True,True,False,False,0.0
T14_F155,14,155,540,155,51.1,0.8242740000000002,True,sem_mapping_deadline_v1,symmetric_two_strip_1mm_mask0p4mm_v1,${DATA_ROOT}/sem/SEM_14/PlainImages/Scale_SEM_14_08.tif,8,,,,False,full_2p8mm_context_not_supported_by_one_native_tile,False,True,True,False,False,0.0
T14_F156,14,156,541,156,51.3,0.6968500000000001,True,sem_mapping_deadline_v1,symmetric_two_strip_1mm_mask0p4mm_v1,${DATA_ROOT}/sem/SEM_14/PlainImages/Scale_SEM_14_08.tif,8,,,,False,full_2p8mm_context_not_supported_by_one_native_tile,False,True,True,False,False,0.0
T14_F157,14,157,542,157,51.5,0.605264,True,sem_mapping_deadline_v1,symmetric_two_strip_1mm_mask0p4mm_v1,${DATA_ROOT}/sem/SEM_14/PlainImages/Scale_SEM_14_08.tif,8,,,,False,full_2p8mm_context_not_supported_by_one_native_tile,False,True,True,False,False,0.0
T14_F158,14,158,543,158,51.7,0.6769400000000001,True,sem_mapping_deadline_v1,symmetric_two_strip_1mm_mask0p4mm_v1,${DATA_ROOT}/sem/SEM_14/PlainImages/Scale_SEM_14_08.tif,8,,,,False,full_2p8mm_context_not_supported_by_one_native_tile,False,True,True,False,False,0.0
T14_F159,14,159,544,159,51.9,0.7725080000000001,True,sem_mapping_deadline_v1,symmetric_two_strip_1mm_mask0p4mm_v1,${DATA_ROOT}/sem/SEM_14/PlainImages/Scale_SEM_14_08.tif,8,191:321,32:191,321:480,True,,False,False,False,True,True,1.0
T14_F160,14,160,545,160,52.1,0.7048140000000002,True,sem_mapping_deadline_v1,symmetric_two_strip_1mm_mask0p4mm_v1,${DATA_ROOT}/sem/SEM_14/PlainImages/Scale_SEM_14_08.tif,8,223:353,64:223,353:512,True,,False,False,False,True,True,1.0
T14_F161,14,161,546,161,52.3,0.6331380000000001,True,sem_mapping_deadline_v1,symmetric_two_strip_1mm_mask0p4mm_v1,${DATA_ROOT}/sem/SEM_14/PlainImages/Scale_SEM_14_08.tif,8,255:385,96:255,385:544,True,,False,False,False,True,True,1.0
T14_F162,14,162,547,162,52.5,0.6729580000000001,True,sem_mapping_deadline_v1,symmetric_two_strip_1mm_mask0p4mm_v1,${DATA_ROOT}/sem/SEM_14/PlainImages/Scale_SEM_14_08.tif,8,287:417,128:287,417:576,True,,False,False,False,True,True,1.0
T14_F163,14,163,548,163,52.7,0.8402020000000001,True,sem_mapping_deadline_v1,symmetric_two_strip_1mm_mask0p4mm_v1,${DATA_ROOT}/sem/SEM_14/PlainImages/Scale_SEM_14_08.tif,8,320:449,160:320,449:608,True,,False,False,False,True,True,1.0
T14_F164,14,164,549,164,52.9,0.7964,True,sem_mapping_deadline_v1,symmetric_two_strip_1mm_mask0p4mm_v1,${DATA_ROOT}/sem/SEM_14/PlainImages/Scale_SEM_14_08.tif,8,352:481,192:352,481:640,True,,False,False,False,True,True,1.0
T14_F165,14,165,550,165,53.1,0.7167600000000002,True,sem_mapping_deadline_v1,symmetric_two_strip_1mm_mask0p4mm_v1,${DATA_ROOT}/sem/SEM_14/PlainImages/Scale_SEM_14_08.tif,8,384:513,224:384,513:672,True,,False,False,False,True,True,1.0
T14_F166,14,166,551,166,53.3,0.47784,True,sem_mapping_deadline_v1,symmetric_two_strip_1mm_mask0p4mm_v1,${DATA_ROOT}/sem/SEM_14/PlainImages/Scale_SEM_14_08.tif,8,416:545,256:416,545:704,True,,False,False,False,True,True,1.0
T14_F167,14,167,552,167,53.5,0.6012820000000001,True,sem_mapping_deadline_v1,symmetric_two_strip_1mm_mask0p4mm_v1,${DATA_ROOT}/sem/SEM_14/PlainImages/Scale_SEM_14_08.tif,8,448:577,288:448,577:737,True,,False,False,False,True,True,1.0
T14_F168,14,168,553,168,53.7,0.724724,True,sem_mapping_deadline_v1,symmetric_two_strip_1mm_mask0p4mm_v1,${DATA_ROOT}/sem/SEM_14/PlainImages/Scale_SEM_14_08.tif,8,480:609,321:480,609:769,True,,False,False,False,True,True,1.0
T14_F169,14,169,554,169,53.9,0.653048,True,sem_mapping_deadline_v1,symmetric_two_strip_1mm_mask0p4mm_v1,${DATA_ROOT}/sem/SEM_14/PlainImages/Scale_SEM_14_08.tif,8,512:641,353:512,641:801,True,,False,False,False,True,True,1.0
T14_F170,14,170,555,170,54.1,0.5972999999999999,True,sem_mapping_deadline_v1,symmetric_two_strip_1mm_mask0p4mm_v1,${DATA_ROOT}/sem/SEM_14/PlainImages/Scale_SEM_14_08.tif,8,544:673,385:544,673:833,True,,False,False,False,True,True,1.0
T14_F171,14,171,556,171,54.3,0.6012820000000001,True,sem_mapping_deadline_v1,symmetric_two_strip_1mm_mask0p4mm_v1,${DATA_ROOT}/sem/SEM_14/PlainImages/Scale_SEM_14_08.tif,8,576:705,417:576,705:865,True,,False,False,False,True,True,1.0
T14_F172,14,172,557,172,54.5,0.7645440000000001,True,sem_mapping_deadline_v1,symmetric_two_strip_1mm_mask0p4mm_v1,${DATA_ROOT}/sem/SEM_14/PlainImages/Scale_SEM_14_08.tif,8,608:738,449:608,738:897,True,,False,False,False,True,True,1.0
T14_F173,14,173,558,173,54.7,0.852148,True,sem_mapping_deadline_v1,symmetric_two_strip_1mm_mask0p4mm_v1,${DATA_ROOT}/sem/SEM_14/PlainImages/Scale_SEM_14_08.tif,8,640:770,481:640,770:929,True,,False,False,False,True,True,1.0
T14_F174,14,174,559,174,54.9,0.69685,True,sem_mapping_deadline_v1,symmetric_two_strip_1mm_mask0p4mm_v1,${DATA_ROOT}/sem/SEM_14/PlainImages/Scale_SEM_14_08.tif,8,672:802,513:672,802:961,True,,False,False,False,True,True,1.0
T14_F175,14,175,560,175,55.1,0.760562,True,sem_mapping_deadline_v1,symmetric_two_strip_1mm_mask0p4mm_v1,${DATA_ROOT}/sem/SEM_14/PlainImages/Scale_SEM_14_08.tif,8,704:834,545:704,834:993,True,,False,False,False,True,True,1.0
T14_F176,14,176,561,176,55.3,0.641102,True,sem_mapping_deadline_v1,symmetric_two_strip_1mm_mask0p4mm_v1,${DATA_ROOT}/sem/SEM_14/PlainImages/Scale_SEM_14_08.tif,8,,,,False,full_2p8mm_context_not_supported_by_one_native_tile,False,True,True,False,False,0.0
T14_F177,14,177,562,177,55.5,0.887986,True,sem_mapping_deadline_v1,symmetric_two_strip_1mm_mask0p4mm_v1,${DATA_ROOT}/sem/SEM_14/PlainImages/Scale_SEM_14_08.tif,8,,,,False,full_2p8mm_context_not_supported_by_one_native_tile,False,True,True,False,False,0.0
T14_F178,14,178,563,178,55.7,0.8242740000000001,True,sem_mapping_deadline_v1,symmetric_two_strip_1mm_mask0p4mm_v1,${DATA_ROOT}/sem/SEM_14/PlainImages/Scale_SEM_14_08.tif,8,,,,False,full_2p8mm_context_not_supported_by_one_native_tile,False,True,True,False,False,0.0
T14_F179,14,179,564,179,55.9,0.7127780000000001,True,sem_mapping_deadline_v1,symmetric_two_strip_1mm_mask0p4mm_v1,${DATA_ROOT}/sem/SEM_14/PlainImages/Scale_SEM_14_08.tif,8,,,,False,full_2p8mm_context_not_supported_by_one_native_tile,False,True,True,False,False,0.0
T14_F180,14,180,565,180,56.1,0.724724,True,sem_mapping_deadline_v1,symmetric_two_strip_1mm_mask0p4mm_v1,${DATA_ROOT}/sem/SEM_14/PlainImages/Scale_SEM_14_08.tif,8,,,,False,full_2p8mm_context_not_supported_by_one_native_tile,False,True,True,False,False,0.0
T14_F181,14,181,566,181,56.3,0.7406520000000001,True,sem_mapping_deadline_v1,symmetric_two_strip_1mm_mask0p4mm_v1,${DATA_ROOT}/sem/SEM_14/PlainImages/Scale_SEM_14_08.tif,8,,,,False,full_2p8mm_context_not_supported_by_one_native_tile,False,True,True,False,False,0.0
T14_F182,14,182,567,182,56.5,0.5256240000000001,True,sem_mapping_deadline_v1,symmetric_two_strip_1mm_mask0p4mm_v1,${DATA_ROOT}/sem/SEM_14/PlainImages/Scale_SEM_14_07.tif,7,,,,False,full_2p8mm_context_not_supported_by_one_native_tile,False,True,True,False,False,0.0
T14_F183,14,183,568,183,56.7,0.943734,True,sem_mapping_deadline_v1,symmetric_two_strip_1mm_mask0p4mm_v1,${DATA_ROOT}/sem/SEM_14/PlainImages/Scale_SEM_14_07.tif,7,,,,False,full_2p8mm_context_not_supported_by_one_native_tile,False,True,True,False,False,0.0
T14_F184,14,184,569,184,56.9,0.947716,True,sem_mapping_deadline_v1,symmetric_two_strip_1mm_mask0p4mm_v1,${DATA_ROOT}/sem/SEM_14/PlainImages/Scale_SEM_14_07.tif,7,,,,False,full_2p8mm_context_not_supported_by_one_native_tile,False,True,True,False,False,0.0
T14_F185,14,185,570,185,57.1,0.804364,True,sem_mapping_deadline_v1,symmetric_two_strip_1mm_mask0p4mm_v1,${DATA_ROOT}/sem/SEM_14/PlainImages/Scale_SEM_14_07.tif,7,,,,False,full_2p8mm_context_not_supported_by_one_native_tile,False,True,True,False,False,0.0
T14_F186,14,186,571,186,57.3,0.8680760000000001,True,sem_mapping_deadline_v1,symmetric_two_strip_1mm_mask0p4mm_v1,${DATA_ROOT}/sem/SEM_14/PlainImages/Scale_SEM_14_07.tif,7,,,,False,full_2p8mm_context_not_supported_by_one_native_tile,False,True,True,False,False,0.0
T14_F187,14,187,572,187,57.5,0.7565800000000001,True,sem_mapping_deadline_v1,symmetric_two_strip_1mm_mask0p4mm_v1,${DATA_ROOT}/sem/SEM_14/PlainImages/Scale_SEM_14_07.tif,7,,,,False,full_2p8mm_context_not_supported_by_one_native_tile,False,True,True,False,False,0.0
T14_F188,14,188,573,188,57.7,0.6092460000000002,True,sem_mapping_deadline_v1,symmetric_two_strip_1mm_mask0p4mm_v1,${DATA_ROOT}/sem/SEM_14/PlainImages/Scale_SEM_14_07.tif,7,164:293,4:164,293:452,True,,False,False,False,True,True,1.0
T14_F189,14,189,574,189,57.9,0.923824,True,sem_mapping_deadline_v1,symmetric_two_strip_1mm_mask0p4mm_v1,${DATA_ROOT}/sem/SEM_14/PlainImages/Scale_SEM_14_07.tif,7,196:325,36:196,325:484,True,,False,False,False,True,True,1.0
T14_F190,14,190,575,190,58.1,0.939752,True,sem_mapping_deadline_v1,symmetric_two_strip_1mm_mask0p4mm_v1,${DATA_ROOT}/sem/SEM_14/PlainImages/Scale_SEM_14_07.tif,7,228:357,68:228,357:517,True,,False,False,False,True,True,1.0
T14_F191,14,191,576,191,58.3,0.7207420000000001,True,sem_mapping_deadline_v1,symmetric_two_strip_1mm_mask0p4mm_v1,${DATA_ROOT}/sem/SEM_14/PlainImages/Scale_SEM_14_07.tif,7,260:389,101:260,389:549,True,,False,False,False,True,True,1.0
T14_F192,14,192,577,192,58.5,0.8680760000000001,True,sem_mapping_deadline_v1,symmetric_two_strip_1mm_mask0p4mm_v1,${DATA_ROOT}/sem/SEM_14/PlainImages/Scale_SEM_14_07.tif,7,292:421,133:292,421:581,True,,False,False,False,True,True,1.0
T14_F193,14,193,578,193,58.7,0.7924180000000002,True,sem_mapping_deadline_v1,symmetric_two_strip_1mm_mask0p4mm_v1,${DATA_ROOT}/sem/SEM_14/PlainImages/Scale_SEM_14_07.tif,7,324:453,165:324,453:613,True,,False,False,False,True,True,1.0
T14_F194,14,194,579,194,58.9,0.680922,True,sem_mapping_deadline_v1,symmetric_two_strip_1mm_mask0p4mm_v1,${DATA_ROOT}/sem/SEM_14/PlainImages/Scale_SEM_14_07.tif,7,356:485,197:356,485:645,True,,False,False,False,True,True,1.0
T14_F195,14,195,580,195,59.1,0.7645440000000001,True,sem_mapping_deadline_v1,symmetric_two_strip_1mm_mask0p4mm_v1,${DATA_ROOT}/sem/SEM_14/PlainImages/Scale_SEM_14_07.tif,7,388:518,229:388,518:677,True,,False,False,False,True,True,1.0
T14_F196,14,196,581,196,59.3,0.63712,True,sem_mapping_deadline_v1,symmetric_two_strip_1mm_mask0p4mm_v1,${DATA_ROOT}/sem/SEM_14/PlainImages/Scale_SEM_14_07.tif,7,420:550,261:420,550:709,True,,False,False,False,True,True,1.0
T14_F197,14,197,582,197,59.5,0.5375700000000001,True,sem_mapping_deadline_v1,symmetric_two_strip_1mm_mask0p4mm_v1,${DATA_ROOT}/sem/SEM_14/PlainImages/Scale_SEM_14_07.tif,7,452:582,293:452,582:741,True,,False,False,False,True,True,1.0
T14_F198,14,198,583,198,59.7,0.6649940000000001,True,sem_mapping_deadline_v1,symmetric_two_strip_1mm_mask0p4mm_v1,${DATA_ROOT}/sem/SEM_14/PlainImages/Scale_SEM_14_07.tif,7,484:614,325:484,614:773,True,,False,False,False,True,True,1.0
T14_F199,14,199,584,199,59.9,0.4579299999999999,True,sem_mapping_deadline_v1,symmetric_two_strip_1mm_mask0p4mm_v1,${DATA_ROOT}/sem/SEM_14/PlainImages/Scale_SEM_14_07.tif,7,517:646,357:517,646:805,True,,False,False,False,True,True,1.0
T14_F200,14,200,585,200,60.1,0.712778,True,sem_mapping_deadline_v1,symmetric_two_strip_1mm_mask0p4mm_v1,${DATA_ROOT}/sem/SEM_14/PlainImages/Scale_SEM_14_07.tif,7,549:678,389:549,678:837,True,,False,False,False,True,True,1.0
T14_F201,14,201,586,201,60.3,0.7605620000000002,True,sem_mapping_deadline_v1,symmetric_two_strip_1mm_mask0p4mm_v1,${DATA_ROOT}/sem/SEM_14/PlainImages/Scale_SEM_14_07.tif,7,581:710,421:581,710:869,True,,False,False,False,True,True,1.0
T14_F202,14,202,587,202,60.5,0.692868,True,sem_mapping_deadline_v1,symmetric_two_strip_1mm_mask0p4mm_v1,${DATA_ROOT}/sem/SEM_14/PlainImages/Scale_SEM_14_07.tif,7,613:742,453:613,742:901,True,,False,False,False,True,True,1.0
T14_F203,14,203,588,203,60.7,0.601282,True,sem_mapping_deadline_v1,symmetric_two_strip_1mm_mask0p4mm_v1,${DATA_ROOT}/sem/SEM_14/PlainImages/Scale_SEM_14_07.tif,7,645:774,485:645,774:934,True,,False,False,False,True,True,1.0
T14_F204,14,204,589,204,60.9,0.664994,True,sem_mapping_deadline_v1,symmetric_two_strip_1mm_mask0p4mm_v1,${DATA_ROOT}/sem/SEM_14/PlainImages/Scale_SEM_14_07.tif,7,677:806,518:677,806:966,True,,False,False,False,True,True,1.0
T14_F205,14,205,590,205,61.1,0.5375700000000001,True,sem_mapping_deadline_v1,symmetric_two_strip_1mm_mask0p4mm_v1,${DATA_ROOT}/sem/SEM_14/PlainImages/Scale_SEM_14_07.tif,7,709:838,550:709,838:998,True,,False,False,False,True,True,1.0
T14_F206,14,206,591,206,61.3,0.77649,True,sem_mapping_deadline_v1,symmetric_two_strip_1mm_mask0p4mm_v1,${DATA_ROOT}/sem/SEM_14/PlainImages/Scale_SEM_14_07.tif,7,,,,False,full_2p8mm_context_not_supported_by_one_native_tile,False,True,True,False,False,0.0
T14_F207,14,207,592,207,61.5,0.6689760000000001,True,sem_mapping_deadline_v1,symmetric_two_strip_1mm_mask0p4mm_v1,${DATA_ROOT}/sem/SEM_14/PlainImages/Scale_SEM_14_07.tif,7,,,,False,full_2p8mm_context_not_supported_by_one_native_tile,False,True,True,False,False,0.0
T14_F208,14,208,593,208,61.7,0.848166,True,sem_mapping_deadline_v1,symmetric_two_strip_1mm_mask0p4mm_v1,${DATA_ROOT}/sem/SEM_14/PlainImages/Scale_SEM_14_07.tif,7,,,,False,full_2p8mm_context_not_supported_by_one_native_tile,False,True,True,False,False,0.0
T14_F209,14,209,594,209,61.9,0.91586,True,sem_mapping_deadline_v1,symmetric_two_strip_1mm_mask0p4mm_v1,${DATA_ROOT}/sem/SEM_14/PlainImages/Scale_SEM_14_07.tif,7,,,,False,full_2p8mm_context_not_supported_by_one_native_tile,False,True,True,False,False,0.0
T14_F210,14,210,595,210,62.1,0.453948,True,sem_mapping_deadline_v1,symmetric_two_strip_1mm_mask0p4mm_v1,${DATA_ROOT}/sem/SEM_14/PlainImages/Scale_SEM_14_07.tif,7,,,,False,full_2p8mm_context_not_supported_by_one_native_tile,False,True,True,False,False,0.0
T14_F211,14,211,596,211,62.3,0.8720580000000002,True,sem_mapping_deadline_v1,symmetric_two_strip_1mm_mask0p4mm_v1,${DATA_ROOT}/sem/SEM_14/PlainImages/Scale_SEM_14_07.tif,7,,,,False,full_2p8mm_context_not_supported_by_one_native_tile,False,True,True,False,False,0.0
T14_F212,14,212,597,212,62.5,0.8202920000000001,True,sem_mapping_deadline_v1,symmetric_two_strip_1mm_mask0p4mm_v1,${DATA_ROOT}/sem/SEM_14/PlainImages/Scale_SEM_14_06.tif,6,,,,False,full_2p8mm_context_not_supported_by_one_native_tile,False,True,True,False,False,0.0
T14_F213,14,213,598,213,62.7,0.672958,True,sem_mapping_deadline_v1,symmetric_two_strip_1mm_mask0p4mm_v1,${DATA_ROOT}/sem/SEM_14/PlainImages/Scale_SEM_14_06.tif,6,,,,False,full_2p8mm_context_not_supported_by_one_native_tile,False,True,True,False,False,0.0
T14_F214,14,214,599,214,62.9,0.8282560000000001,True,sem_mapping_deadline_v1,symmetric_two_strip_1mm_mask0p4mm_v1,${DATA_ROOT}/sem/SEM_14/PlainImages/Scale_SEM_14_06.tif,6,,,,False,full_2p8mm_context_not_supported_by_one_native_tile,False,True,True,False,False,0.0
T14_F215,14,215,600,215,63.1,0.569426,True,sem_mapping_deadline_v1,symmetric_two_strip_1mm_mask0p4mm_v1,${DATA_ROOT}/sem/SEM_14/PlainImages/Scale_SEM_14_06.tif,6,,,,False,full_2p8mm_context_not_supported_by_one_native_tile,False,True,True,False,False,0.0
T14_F216,14,216,601,216,63.3,0.943734,True,sem_mapping_deadline_v1,symmetric_two_strip_1mm_mask0p4mm_v1,${DATA_ROOT}/sem/SEM_14/PlainImages/Scale_SEM_14_06.tif,6,,,,False,full_2p8mm_context_not_supported_by_one_native_tile,False,True,True,False,False,0.0
T14_F217,14,217,602,217,63.5,0.7287060000000002,True,sem_mapping_deadline_v1,symmetric_two_strip_1mm_mask0p4mm_v1,${DATA_ROOT}/sem/SEM_14/PlainImages/Scale_SEM_14_06.tif,6,,,,False,full_2p8mm_context_not_supported_by_one_native_tile,False,True,True,False,False,0.0
T14_F218,14,218,603,218,63.7,0.8322380000000001,True,sem_mapping_deadline_v1,symmetric_two_strip_1mm_mask0p4mm_v1,${DATA_ROOT}/sem/SEM_14/PlainImages/Scale_SEM_14_06.tif,6,163:292,3:163,292:452,True,,False,False,False,True,True,1.0
T14_F219,14,219,604,219,63.9,0.609246,True,sem_mapping_deadline_v1,symmetric_two_strip_1mm_mask0p4mm_v1,${DATA_ROOT}/sem/SEM_14/PlainImages/Scale_SEM_14_06.tif,6,195:324,36:195,324:484,True,,False,False,False,True,True,1.0
T14_F220,14,220,605,220,64.1,0.661012,True,sem_mapping_deadline_v1,symmetric_two_strip_1mm_mask0p4mm_v1,${DATA_ROOT}/sem/SEM_14/PlainImages/Scale_SEM_14_06.tif,6,227:356,68:227,356:516,True,,False,False,False,True,True,1.0
T14_F221,14,221,606,221,64.3,0.768526,True,sem_mapping_deadline_v1,symmetric_two_strip_1mm_mask0p4mm_v1,${DATA_ROOT}/sem/SEM_14/PlainImages/Scale_SEM_14_06.tif,6,259:388,100:259,388:548,True,,False,False,False,True,True,1.0
T14_F222,14,222,607,222,64.5,0.7127780000000001,True,sem_mapping_deadline_v1,symmetric_two_strip_1mm_mask0p4mm_v1,${DATA_ROOT}/sem/SEM_14/PlainImages/Scale_SEM_14_06.tif,6,291:420,132:291,420:580,True,,False,False,False,True,True,1.0
T14_F223,14,223,608,223,64.7,0.485804,True,sem_mapping_deadline_v1,symmetric_two_strip_1mm_mask0p4mm_v1,${DATA_ROOT}/sem/SEM_14/PlainImages/Scale_SEM_14_06.tif,6,323:453,164:323,453:612,True,,False,False,False,True,True,1.0
T14_F224,14,224,609,224,64.9,0.7207420000000001,True,sem_mapping_deadline_v1,symmetric_two_strip_1mm_mask0p4mm_v1,${DATA_ROOT}/sem/SEM_14/PlainImages/Scale_SEM_14_06.tif,6,355:485,196:355,485:644,True,,False,False,False,True,True,1.0
T14_F225,14,225,610,225,65.1,0.860112,True,sem_mapping_deadline_v1,symmetric_two_strip_1mm_mask0p4mm_v1,${DATA_ROOT}/sem/SEM_14/PlainImages/Scale_SEM_14_06.tif,6,387:517,228:387,517:676,True,,False,False,False,True,True,1.0
T14_F226,14,226,611,226,65.3,0.8800220000000001,True,sem_mapping_deadline_v1,symmetric_two_strip_1mm_mask0p4mm_v1,${DATA_ROOT}/sem/SEM_14/PlainImages/Scale_SEM_14_06.tif,6,419:549,260:419,549:708,True,,False,False,False,True,True,1.0
T14_F227,14,227,612,227,65.5,0.7764900000000001,True,sem_mapping_deadline_v1,symmetric_two_strip_1mm_mask0p4mm_v1,${DATA_ROOT}/sem/SEM_14/PlainImages/Scale_SEM_14_06.tif,6,452:581,292:452,581:740,True,,False,False,False,True,True,1.0
T14_F228,14,228,613,228,65.7,0.860112,True,sem_mapping_deadline_v1,symmetric_two_strip_1mm_mask0p4mm_v1,${DATA_ROOT}/sem/SEM_14/PlainImages/Scale_SEM_14_06.tif,6,484:613,324:484,613:772,True,,False,False,False,True,True,1.0
T14_F229,14,229,614,229,65.9,0.485804,True,sem_mapping_deadline_v1,symmetric_two_strip_1mm_mask0p4mm_v1,${DATA_ROOT}/sem/SEM_14/PlainImages/Scale_SEM_14_06.tif,6,516:645,356:516,645:804,True,,False,False,False,True,True,1.0
T14_F230,14,230,615,230,66.1,0.621192,True,sem_mapping_deadline_v1,symmetric_two_strip_1mm_mask0p4mm_v1,${DATA_ROOT}/sem/SEM_14/PlainImages/Scale_SEM_14_06.tif,6,548:677,388:548,677:836,True,,False,False,False,True,True,1.0
T14_F231,14,231,616,231,66.3,0.6689759999999999,True,sem_mapping_deadline_v1,symmetric_two_strip_1mm_mask0p4mm_v1,${DATA_ROOT}/sem/SEM_14/PlainImages/Scale_SEM_14_06.tif,6,580:709,420:580,709:869,True,,False,False,False,True,True,1.0
T14_F232,14,232,617,232,66.5,0.6968500000000002,True,sem_mapping_deadline_v1,symmetric_two_strip_1mm_mask0p4mm_v1,${DATA_ROOT}/sem/SEM_14/PlainImages/Scale_SEM_14_06.tif,6,612:741,453:612,741:901,True,,False,False,False,True,True,1.0
T14_F233,14,233,618,233,66.7,0.8242740000000001,True,sem_mapping_deadline_v1,symmetric_two_strip_1mm_mask0p4mm_v1,${DATA_ROOT}/sem/SEM_14/PlainImages/Scale_SEM_14_06.tif,6,644:773,485:644,773:933,True,,False,False,False,True,True,1.0
T14_F234,14,234,619,234,66.9,0.748616,True,sem_mapping_deadline_v1,symmetric_two_strip_1mm_mask0p4mm_v1,${DATA_ROOT}/sem/SEM_14/PlainImages/Scale_SEM_14_06.tif,6,676:805,517:676,805:965,True,,False,False,False,True,True,1.0
T14_F235,14,235,620,235,67.1,0.8322379999999999,True,sem_mapping_deadline_v1,symmetric_two_strip_1mm_mask0p4mm_v1,${DATA_ROOT}/sem/SEM_14/PlainImages/Scale_SEM_14_06.tif,6,708:837,549:708,837:997,True,,False,False,False,True,True,1.0
T14_F236,14,236,621,236,67.3,0.820292,True,sem_mapping_deadline_v1,symmetric_two_strip_1mm_mask0p4mm_v1,${DATA_ROOT}/sem/SEM_14/PlainImages/Scale_SEM_14_06.tif,6,,,,False,full_2p8mm_context_not_supported_by_one_native_tile,False,True,True,False,False,0.0
T14_F237,14,237,622,237,67.5,0.585354,True,sem_mapping_deadline_v1,symmetric_two_strip_1mm_mask0p4mm_v1,${DATA_ROOT}/sem/SEM_14/PlainImages/Scale_SEM_14_06.tif,6,,,,False,full_2p8mm_context_not_supported_by_one_native_tile,False,True,True,False,False,0.0
T14_F238,14,238,623,238,67.7,0.89595,True,sem_mapping_deadline_v1,symmetric_two_strip_1mm_mask0p4mm_v1,${DATA_ROOT}/sem/SEM_14/PlainImages/Scale_SEM_14_06.tif,6,,,,False,full_2p8mm_context_not_supported_by_one_native_tile,False,True,True,False,False,0.0
T14_F239,14,239,624,239,67.9,0.553498,True,sem_mapping_deadline_v1,symmetric_two_strip_1mm_mask0p4mm_v1,${DATA_ROOT}/sem/SEM_14/PlainImages/Scale_SEM_14_06.tif,6,,,,False,full_2p8mm_context_not_supported_by_one_native_tile,False,True,True,False,False,0.0
T14_F240,14,240,625,240,68.1,0.7167600000000001,True,sem_mapping_deadline_v1,symmetric_two_strip_1mm_mask0p4mm_v1,${DATA_ROOT}/sem/SEM_14/PlainImages/Scale_SEM_14_06.tif,6,,,,False,full_2p8mm_context_not_supported_by_one_native_tile,False,True,True,False,False,0.0
T14_F241,14,241,626,241,68.3,0.4897859999999999,True,sem_mapping_deadline_v1,symmetric_two_strip_1mm_mask0p4mm_v1,${DATA_ROOT}/sem/SEM_14/PlainImages/Scale_SEM_14_06.tif,6,,,,False,full_2p8mm_context_not_supported_by_one_native_tile,False,True,True,False,False,0.0
T14_F242,14,242,627,242,68.5,0.513678,True,sem_mapping_deadline_v1,symmetric_two_strip_1mm_mask0p4mm_v1,${DATA_ROOT}/sem/SEM_14/PlainImages/Scale_SEM_14_05.tif,5,,,,False,full_2p8mm_context_not_supported_by_one_native_tile,False,True,True,False,False,0.0
T14_F243,14,243,628,243,68.7,0.6331380000000001,True,sem_mapping_deadline_v1,symmetric_two_strip_1mm_mask0p4mm_v1,${DATA_ROOT}/sem/SEM_14/PlainImages/Scale_SEM_14_05.tif,5,,,,False,full_2p8mm_context_not_supported_by_one_native_tile,False,True,True,False,False,0.0
T14_F244,14,244,629,244,68.9,0.581372,True,sem_mapping_deadline_v1,symmetric_two_strip_1mm_mask0p4mm_v1,${DATA_ROOT}/sem/SEM_14/PlainImages/Scale_SEM_14_05.tif,5,,,,False,full_2p8mm_context_not_supported_by_one_native_tile,False,True,True,False,False,0.0
T14_F245,14,245,630,245,69.1,0.649066,True,sem_mapping_deadline_v1,symmetric_two_strip_1mm_mask0p4mm_v1,${DATA_ROOT}/sem/SEM_14/PlainImages/Scale_SEM_14_05.tif,5,,,,False,full_2p8mm_context_not_supported_by_one_native_tile,False,True,True,False,False,0.0
T14_F246,14,246,631,246,69.3,0.891968,True,sem_mapping_deadline_v1,symmetric_two_strip_1mm_mask0p4mm_v1,${DATA_ROOT}/sem/SEM_14/PlainImages/Scale_SEM_14_05.tif,5,,,,False,full_2p8mm_context_not_supported_by_one_native_tile,False,True,True,False,False,0.0
T14_F247,14,247,632,247,69.5,0.541552,True,sem_mapping_deadline_v1,symmetric_two_strip_1mm_mask0p4mm_v1,${DATA_ROOT}/sem/SEM_14/PlainImages/Scale_SEM_14_05.tif,5,,,,False,full_2p8mm_context_not_supported_by_one_native_tile,False,True,True,False,False,0.0
