sample_id,track_id,official_position_index,x_actual_mm,sem_source_path,sem_tile_id,sem_mosaic_coordinate_px,sem_local_coordinate_px,sem_cross_track_reference_px,along_track_axis,increasing_x_direction,sem_mapping_id,mapping_source,mapping_confidence,mapping_available,mapping_exclusion_reason,distance_to_image_border_px,distance_to_tile_boundary_px
T14_F199,14,199,59.9,${DATA_ROOT}/sem/SEM_14/PlainImages/Scale_SEM_14_07.tif,7,6399.358460304731,581.155303768541,384.0,horizontal,left_to_right,sem_mapping_deadline_v1,README physical interval + documented tile order + TIFF stage coordinates + static engineering QA,low,True,,441.844696231459,441.844696231459
T14_F200,14,200,60.1,${DATA_ROOT}/sem/SEM_14/PlainImages/Scale_SEM_14_07.tif,7,6431.435445068164,613.2322885319737,384.0,horizontal,left_to_right,sem_mapping_deadline_v1,README physical interval + documented tile order + TIFF stage coordinates + static engineering QA,low,True,,409.7677114680263,409.7677114680263
T14_F201,14,201,60.3,${DATA_ROOT}/sem/SEM_14/PlainImages/Scale_SEM_14_07.tif,7,6463.512429831595,645.3092732954053,384.0,horizontal,left_to_right,sem_mapping_deadline_v1,README physical interval + documented tile order + TIFF stage coordinates + static engineering QA,low,True,,377.6907267045947,377.6907267045947
T14_F202,14,202,60.5,${DATA_ROOT}/sem/SEM_14/PlainImages/Scale_SEM_14_07.tif,7,6495.589414595028,677.3862580588379,384.0,horizontal,left_to_right,sem_mapping_deadline_v1,README physical interval + documented tile order + TIFF stage coordinates + static engineering QA,low,True,,345.61374194116206,345.61374194116206
T14_F203,14,203,60.7,${DATA_ROOT}/sem/SEM_14/PlainImages/Scale_SEM_14_07.tif,7,6527.666399358461,709.4632428222707,384.0,horizontal,left_to_right,sem_mapping_deadline_v1,README physical interval + documented tile order + TIFF stage coordinates + static engineering QA,low,True,,313.5367571777293,313.5367571777293
T14_F204,14,204,60.9,${DATA_ROOT}/sem/SEM_14/PlainImages/Scale_SEM_14_07.tif,7,6559.743384121893,741.5402275857022,384.0,horizontal,left_to_right,sem_mapping_deadline_v1,README physical interval + documented tile order + TIFF stage coordinates + static engineering QA,low,True,,281.45977241429784,281.45977241429784
T14_F205,14,205,61.1,${DATA_ROOT}/sem/SEM_14/PlainImages/Scale_SEM_14_07.tif,7,6591.820368885325,773.6172123491349,384.0,horizontal,left_to_right,sem_mapping_deadline_v1,README physical interval + documented tile order + TIFF stage coordinates + static engineering QA,low,True,,249.3827876508651,249.3827876508651
T14_F206,14,206,61.3,${DATA_ROOT}/sem/SEM_14/PlainImages/Scale_SEM_14_07.tif,7,6623.8973536487565,805.6941971125665,384.0,horizontal,left_to_right,sem_mapping_deadline_v1,README physical interval + documented tile order + TIFF stage coordinates + static engineering QA,low,True,,217.30580288743352,217.30580288743352
T14_F207,14,207,61.5,${DATA_ROOT}/sem/SEM_14/PlainImages/Scale_SEM_14_07.tif,7,6655.974338412189,837.7711818759991,384.0,horizontal,left_to_right,sem_mapping_deadline_v1,README physical interval + documented tile order + TIFF stage coordinates + static engineering QA,low,True,,185.2288181240009,185.2288181240009
T14_F208,14,208,61.7,${DATA_ROOT}/sem/SEM_14/PlainImages/Scale_SEM_14_07.tif,7,6688.051323175622,869.8481666394318,384.0,horizontal,left_to_right,sem_mapping_deadline_v1,README physical interval + documented tile order + TIFF stage coordinates + static engineering QA,low,True,,153.15183336056816,153.15183336056816
T14_F209,14,209,61.9,${DATA_ROOT}/sem/SEM_14/PlainImages/Scale_SEM_14_07.tif,7,6720.128307939053,901.9251514028634,384.0,horizontal,left_to_right,sem_mapping_deadline_v1,README physical interval + documented tile order + TIFF stage coordinates + static engineering QA,low,True,,121.07484859713657,121.07484859713657
T14_F210,14,210,62.1,${DATA_ROOT}/sem/SEM_14/PlainImages/Scale_SEM_14_07.tif,7,6752.205292702486,934.002136166296,384.0,horizontal,left_to_right,sem_mapping_deadline_v1,README physical interval + documented tile order + TIFF stage coordinates + static engineering QA,low,True,,88.99786383370395,88.99786383370395
T14_F211,14,211,62.3,${DATA_ROOT}/sem/SEM_14/PlainImages/Scale_SEM_14_07.tif,7,6784.282277465918,966.0791209297277,384.0,horizontal,left_to_right,sem_mapping_deadline_v1,README physical interval + documented tile order + TIFF stage coordinates + static engineering QA,low,True,,56.92087907027235,56.92087907027235
T14_F212,14,212,62.5,${DATA_ROOT}/sem/SEM_14/PlainImages/Scale_SEM_14_06.tif,6,6816.35926222935,35.04993700336854,384.0,horizontal,left_to_right,sem_mapping_deadline_v1,README physical interval + documented tile order + TIFF stage coordinates + static engineering QA,low,True,,35.04993700336854,35.04993700336854
T14_F213,14,213,62.7,${DATA_ROOT}/sem/SEM_14/PlainImages/Scale_SEM_14_06.tif,6,6848.436246992783,67.12692176680123,384.0,horizontal,left_to_right,sem_mapping_deadline_v1,README physical interval + documented tile order + TIFF stage coordinates + static engineering QA,low,True,,67.12692176680123,67.12692176680123
T14_F214,14,214,62.9,${DATA_ROOT}/sem/SEM_14/PlainImages/Scale_SEM_14_06.tif,6,6880.513231756215,99.20390653023279,384.0,horizontal,left_to_right,sem_mapping_deadline_v1,README physical interval + documented tile order + TIFF stage coordinates + static engineering QA,low,True,,99.20390653023279,99.20390653023279
T14_F215,14,215,63.1,${DATA_ROOT}/sem/SEM_14/PlainImages/Scale_SEM_14_06.tif,6,6912.590216519648,131.2808912936655,384.0,horizontal,left_to_right,sem_mapping_deadline_v1,README physical interval + documented tile order + TIFF stage coordinates + static engineering QA,low,True,,131.2808912936655,131.2808912936655
T14_F216,14,216,63.3,${DATA_ROOT}/sem/SEM_14/PlainImages/Scale_SEM_14_06.tif,6,6944.667201283079,163.35787605709703,384.0,horizontal,left_to_right,sem_mapping_deadline_v1,README physical interval + documented tile order + TIFF stage coordinates + static engineering QA,low,True,,163.35787605709703,163.35787605709703
T14_F217,14,217,63.5,${DATA_ROOT}/sem/SEM_14/PlainImages/Scale_SEM_14_06.tif,6,6976.7441860465115,195.43486082052974,384.0,horizontal,left_to_right,sem_mapping_deadline_v1,README physical interval + documented tile order + TIFF stage coordinates + static engineering QA,low,True,,195.43486082052974,195.43486082052974
T14_F218,14,218,63.7,${DATA_ROOT}/sem/SEM_14/PlainImages/Scale_SEM_14_06.tif,6,7008.821170809944,227.5118455839624,384.0,horizontal,left_to_right,sem_mapping_deadline_v1,README physical interval + documented tile order + TIFF stage coordinates + static engineering QA,low,True,,227.5118455839624,227.5118455839624
T14_F219,14,219,63.9,${DATA_ROOT}/sem/SEM_14/PlainImages/Scale_SEM_14_06.tif,6,7040.898155573375,259.588830347394,384.0,horizontal,left_to_right,sem_mapping_deadline_v1,README physical interval + documented tile order + TIFF stage coordinates + static engineering QA,low,True,,259.588830347394,259.588830347394
T14_F220,14,220,64.1,${DATA_ROOT}/sem/SEM_14/PlainImages/Scale_SEM_14_06.tif,6,7072.975140336807,291.6658151108255,384.0,horizontal,left_to_right,sem_mapping_deadline_v1,README physical interval + documented tile order + TIFF stage coordinates + static engineering QA,low,True,,291.6658151108255,291.6658151108255
T14_F221,14,221,64.3,${DATA_ROOT}/sem/SEM_14/PlainImages/Scale_SEM_14_06.tif,6,7105.05212510024,323.7427998742582,384.0,horizontal,left_to_right,sem_mapping_deadline_v1,README physical interval + documented tile order + TIFF stage coordinates + static engineering QA,low,True,,323.7427998742582,323.7427998742582
T14_F222,14,222,64.5,${DATA_ROOT}/sem/SEM_14/PlainImages/Scale_SEM_14_06.tif,6,7137.129109863673,355.81978463769093,384.0,horizontal,left_to_right,sem_mapping_deadline_v1,README physical interval + documented tile order + TIFF stage coordinates + static engineering QA,low,True,,355.81978463769093,355.81978463769093
T14_F223,14,223,64.7,${DATA_ROOT}/sem/SEM_14/PlainImages/Scale_SEM_14_06.tif,6,7169.206094627106,387.8967694011236,384.0,horizontal,left_to_right,sem_mapping_deadline_v1,README physical interval + documented tile order + TIFF stage coordinates + static engineering QA,low,True,,387.8967694011236,387.8967694011236
T14_F224,14,224,64.9,${DATA_ROOT}/sem/SEM_14/PlainImages/Scale_SEM_14_06.tif,6,7201.283079390538,419.9737541645563,384.0,horizontal,left_to_right,sem_mapping_deadline_v1,README physical interval + documented tile order + TIFF stage coordinates + static engineering QA,low,True,,419.9737541645563,419.9737541645563
T14_F225,14,225,65.1,${DATA_ROOT}/sem/SEM_14/PlainImages/Scale_SEM_14_06.tif,6,7233.360064153969,452.0507389279867,384.0,horizontal,left_to_right,sem_mapping_deadline_v1,README physical interval + documented tile order + TIFF stage coordinates + static engineering QA,low,True,,452.0507389279867,452.0507389279867
T14_F226,14,226,65.3,${DATA_ROOT}/sem/SEM_14/PlainImages/Scale_SEM_14_06.tif,6,7265.437048917402,484.1277236914194,384.0,horizontal,left_to_right,sem_mapping_deadline_v1,README physical interval + documented tile order + TIFF stage coordinates + static engineering QA,low,True,,484.1277236914194,484.1277236914194
T14_F227,14,227,65.5,${DATA_ROOT}/sem/SEM_14/PlainImages/Scale_SEM_14_06.tif,6,7297.514033680834,516.204708454852,384.0,horizontal,left_to_right,sem_mapping_deadline_v1,README physical interval + documented tile order + TIFF stage coordinates + static engineering QA,low,True,,506.79529154514796,506.79529154514796
T14_F228,14,228,65.7,${DATA_ROOT}/sem/SEM_14/PlainImages/Scale_SEM_14_06.tif,6,7329.591018444266,548.2816932182848,384.0,horizontal,left_to_right,sem_mapping_deadline_v1,README physical interval + documented tile order + TIFF stage coordinates + static engineering QA,low,True,,474.7183067817152,474.7183067817152
T14_F229,14,229,65.9,${DATA_ROOT}/sem/SEM_14/PlainImages/Scale_SEM_14_06.tif,6,7361.668003207699,580.3586779817175,384.0,horizontal,left_to_right,sem_mapping_deadline_v1,README physical interval + documented tile order + TIFF stage coordinates + static engineering QA,low,True,,442.6413220182825,442.6413220182825
T14_F230,14,230,66.1,${DATA_ROOT}/sem/SEM_14/PlainImages/Scale_SEM_14_06.tif,6,7393.744987971129,612.4356627451479,384.0,horizontal,left_to_right,sem_mapping_deadline_v1,README physical interval + documented tile order + TIFF stage coordinates + static engineering QA,low,True,,410.56433725485215,410.56433725485215
T14_F231,14,231,66.3,${DATA_ROOT}/sem/SEM_14/PlainImages/Scale_SEM_14_06.tif,6,7425.821972734562,644.5126475085806,384.0,horizontal,left_to_right,sem_mapping_deadline_v1,README physical interval + documented tile order + TIFF stage coordinates + static engineering QA,low,True,,378.4873524914194,378.4873524914194
T14_F232,14,232,66.5,${DATA_ROOT}/sem/SEM_14/PlainImages/Scale_SEM_14_06.tif,6,7457.898957497995,676.5896322720133,384.0,horizontal,left_to_right,sem_mapping_deadline_v1,README physical interval + documented tile order + TIFF stage coordinates + static engineering QA,low,True,,346.4103677279867,346.4103677279867
T14_F233,14,233,66.7,${DATA_ROOT}/sem/SEM_14/PlainImages/Scale_SEM_14_06.tif,6,7489.975942261428,708.6666170354459,384.0,horizontal,left_to_right,sem_mapping_deadline_v1,README physical interval + documented tile order + TIFF stage coordinates + static engineering QA,low,True,,314.33338296455406,314.33338296455406
T14_F234,14,234,66.9,${DATA_ROOT}/sem/SEM_14/PlainImages/Scale_SEM_14_06.tif,6,7522.052927024861,740.7436017988787,384.0,horizontal,left_to_right,sem_mapping_deadline_v1,README physical interval + documented tile order + TIFF stage coordinates + static engineering QA,low,True,,282.2563982011213,282.2563982011213
T14_F235,14,235,67.1,${DATA_ROOT}/sem/SEM_14/PlainImages/Scale_SEM_14_06.tif,6,7554.129911788291,772.8205865623091,384.0,horizontal,left_to_right,sem_mapping_deadline_v1,README physical interval + documented tile order + TIFF stage coordinates + static engineering QA,low,True,,250.17941343769087,250.17941343769087
T14_F236,14,236,67.3,${DATA_ROOT}/sem/SEM_14/PlainImages/Scale_SEM_14_06.tif,6,7586.206896551724,804.8975713257418,384.0,horizontal,left_to_right,sem_mapping_deadline_v1,README physical interval + documented tile order + TIFF stage coordinates + static engineering QA,low,True,,218.10242867425825,218.10242867425825
T14_F237,14,237,67.5,${DATA_ROOT}/sem/SEM_14/PlainImages/Scale_SEM_14_06.tif,6,7618.283881315157,836.9745560891745,384.0,horizontal,left_to_right,sem_mapping_deadline_v1,README physical interval + documented tile order + TIFF stage coordinates + static engineering QA,low,True,,186.02544391082552,186.02544391082552
T14_F238,14,238,67.7,${DATA_ROOT}/sem/SEM_14/PlainImages/Scale_SEM_14_06.tif,6,7650.3608660785885,869.0515408526071,384.0,horizontal,left_to_right,sem_mapping_deadline_v1,README physical interval + documented tile order + TIFF stage coordinates + static engineering QA,low,True,,153.9484591473929,153.9484591473929
T14_F239,14,239,67.9,${DATA_ROOT}/sem/SEM_14/PlainImages/Scale_SEM_14_06.tif,6,7682.437850842021,901.1285256160398,384.0,horizontal,left_to_right,sem_mapping_deadline_v1,README physical interval + documented tile order + TIFF stage coordinates + static engineering QA,low,True,,121.87147438396016,121.87147438396016
T14_F240,14,240,68.1,${DATA_ROOT}/sem/SEM_14/PlainImages/Scale_SEM_14_06.tif,6,7714.514835605452,933.2055103794703,384.0,horizontal,left_to_right,sem_mapping_deadline_v1,README physical interval + documented tile order + TIFF stage coordinates + static engineering QA,low,True,,89.7944896205297,89.7944896205297
T14_F241,14,241,68.3,${DATA_ROOT}/sem/SEM_14/PlainImages/Scale_SEM_14_06.tif,6,7746.591820368884,965.2824951429029,384.0,horizontal,left_to_right,sem_mapping_deadline_v1,README physical interval + documented tile order + TIFF stage coordinates + static engineering QA,low,True,,57.71750485709708,57.71750485709708
T14_F242,14,242,68.5,${DATA_ROOT}/sem/SEM_14/PlainImages/Scale_SEM_14_05.tif,5,7778.668805132317,28.913991484484775,384.0,horizontal,left_to_right,sem_mapping_deadline_v1,README physical interval + documented tile order + TIFF stage coordinates + static engineering QA,low,True,,28.913991484484775,28.913991484484775
T14_F243,14,243,68.7,${DATA_ROOT}/sem/SEM_14/PlainImages/Scale_SEM_14_05.tif,5,7810.74578989575,60.990976247917466,384.0,horizontal,left_to_right,sem_mapping_deadline_v1,README physical interval + documented tile order + TIFF stage coordinates + static engineering QA,low,True,,60.990976247917466,60.990976247917466
T14_F244,14,244,68.9,${DATA_ROOT}/sem/SEM_14/PlainImages/Scale_SEM_14_05.tif,5,7842.822774659183,93.06796101135016,384.0,horizontal,left_to_right,sem_mapping_deadline_v1,README physical interval + documented tile order + TIFF stage coordinates + static engineering QA,low,True,,93.06796101135016,93.06796101135016
T14_F245,14,245,69.1,${DATA_ROOT}/sem/SEM_14/PlainImages/Scale_SEM_14_05.tif,5,7874.899759422613,125.14494577478057,384.0,horizontal,left_to_right,sem_mapping_deadline_v1,README physical interval + documented tile order + TIFF stage coordinates + static engineering QA,low,True,,125.14494577478057,125.14494577478057
T14_F246,14,246,69.3,${DATA_ROOT}/sem/SEM_14/PlainImages/Scale_SEM_14_05.tif,5,7906.976744186046,157.22193053821326,384.0,horizontal,left_to_right,sem_mapping_deadline_v1,README physical interval + documented tile order + TIFF stage coordinates + static engineering QA,low,True,,157.22193053821326,157.22193053821326
T14_F247,14,247,69.5,${DATA_ROOT}/sem/SEM_14/PlainImages/Scale_SEM_14_05.tif,5,7939.053728949479,189.29891530164596,384.0,horizontal,left_to_right,sem_mapping_deadline_v1,README physical interval + documented tile order + TIFF stage coordinates + static engineering QA,low,True,,189.29891530164596,189.29891530164596
T14_F248,14,248,69.7,${DATA_ROOT}/sem/SEM_14/PlainImages/Scale_SEM_14_05.tif,5,7971.1307137129115,221.37590006507864,384.0,horizontal,left_to_right,sem_mapping_deadline_v1,README physical interval + documented tile order + TIFF stage coordinates + static engineering QA,low,True,,221.37590006507864,221.37590006507864
T14_F249,14,249,69.9,${DATA_ROOT}/sem/SEM_14/PlainImages/Scale_SEM_14_05.tif,5,8003.207698476344,253.45288482851134,384.0,horizontal,left_to_right,sem_mapping_deadline_v1,README physical interval + documented tile order + TIFF stage coordinates + static engineering QA,low,True,,253.45288482851134,253.45288482851134
T14_F250,14,250,70.1,${DATA_ROOT}/sem/SEM_14/PlainImages/Scale_SEM_14_05.tif,5,8035.2846832397745,285.52986959194175,384.0,horizontal,left_to_right,sem_mapping_deadline_v1,README physical interval + documented tile order + TIFF stage coordinates + static engineering QA,low,True,,285.52986959194175,285.52986959194175
T14_F251,14,251,70.3,${DATA_ROOT}/sem/SEM_14/PlainImages/Scale_SEM_14_05.tif,5,8067.361668003207,317.6068543553744,384.0,horizontal,left_to_right,sem_mapping_deadline_v1,README physical interval + documented tile order + TIFF stage coordinates + static engineering QA,low,True,,317.6068543553744,317.6068543553744
T14_F252,14,252,70.5,${DATA_ROOT}/sem/SEM_14/PlainImages/Scale_SEM_14_05.tif,5,8099.43865276664,349.68383911880716,384.0,horizontal,left_to_right,sem_mapping_deadline_v1,README physical interval + documented tile order + TIFF stage coordinates + static engineering QA,low,True,,349.68383911880716,349.68383911880716
T14_F253,14,253,70.7,${DATA_ROOT}/sem/SEM_14/PlainImages/Scale_SEM_14_05.tif,5,8131.515637530072,381.76082388223983,384.0,horizontal,left_to_right,sem_mapping_deadline_v1,README physical interval + documented tile order + TIFF stage coordinates + static engineering QA,low,True,,381.76082388223983,381.76082388223983
T14_F254,14,254,70.9,${DATA_ROOT}/sem/SEM_14/PlainImages/Scale_SEM_14_05.tif,5,8163.592622293505,413.8378086456725,384.0,horizontal,left_to_right,sem_mapping_deadline_v1,README physical interval + documented tile order + TIFF stage coordinates + static engineering QA,low,True,,413.8378086456725,413.8378086456725
T14_F255,14,255,71.1,${DATA_ROOT}/sem/SEM_14/PlainImages/Scale_SEM_14_05.tif,5,8195.669607056936,445.91479340910297,384.0,horizontal,left_to_right,sem_mapping_deadline_v1,README physical interval + documented tile order + TIFF stage coordinates + static engineering QA,low,True,,445.91479340910297,445.91479340910297
T14_F256,14,256,71.3,${DATA_ROOT}/sem/SEM_14/PlainImages/Scale_SEM_14_05.tif,5,8227.746591820369,477.99177817253565,384.0,horizontal,left_to_right,sem_mapping_deadline_v1,README physical interval + documented tile order + TIFF stage coordinates + static engineering QA,low,True,,477.99177817253565,477.99177817253565
T14_F257,14,257,71.5,${DATA_ROOT}/sem/SEM_14/PlainImages/Scale_SEM_14_05.tif,5,8259.823576583802,510.0687629359683,384.0,horizontal,left_to_right,sem_mapping_deadline_v1,README physical interval + documented tile order + TIFF stage coordinates + static engineering QA,low,True,,510.0687629359683,510.0687629359683
T14_F258,14,258,71.7,${DATA_ROOT}/sem/SEM_14/PlainImages/Scale_SEM_14_05.tif,5,8291.900561347235,542.145747699401,384.0,horizontal,left_to_right,sem_mapping_deadline_v1,README physical interval + documented tile order + TIFF stage coordinates + static engineering QA,low,True,,480.854252300599,480.854252300599
T14_F259,14,259,71.9,${DATA_ROOT}/sem/SEM_14/PlainImages/Scale_SEM_14_05.tif,5,8323.977546110666,574.2227324628337,384.0,horizontal,left_to_right,sem_mapping_deadline_v1,README physical interval + documented tile order + TIFF stage coordinates + static engineering QA,low,True,,448.77726753716627,448.77726753716627
T14_F260,14,260,72.1,${DATA_ROOT}/sem/SEM_14/PlainImages/Scale_SEM_14_05.tif,5,8356.054530874097,606.2997172262641,384.0,horizontal,left_to_right,sem_mapping_deadline_v1,README physical interval + documented tile order + TIFF stage coordinates + static engineering QA,low,True,,416.7002827737359,416.7002827737359
T14_F261,14,261,72.3,${DATA_ROOT}/sem/SEM_14/PlainImages/Scale_SEM_14_05.tif,5,8388.13151563753,638.3767019896968,384.0,horizontal,left_to_right,sem_mapping_deadline_v1,README physical interval + documented tile order + TIFF stage coordinates + static engineering QA,low,True,,384.6232980103032,384.6232980103032
T14_F262,14,262,72.5,${DATA_ROOT}/sem/SEM_14/PlainImages/Scale_SEM_14_05.tif,5,8420.208500400962,670.4536867531295,384.0,horizontal,left_to_right,sem_mapping_deadline_v1,README physical interval + documented tile order + TIFF stage coordinates + static engineering QA,low,True,,352.54631324687045,352.54631324687045
T14_F263,14,263,72.7,${DATA_ROOT}/sem/SEM_14/PlainImages/Scale_SEM_14_05.tif,5,8452.285485164395,702.5306715165622,384.0,horizontal,left_to_right,sem_mapping_deadline_v1,README physical interval + documented tile order + TIFF stage coordinates + static engineering QA,low,True,,320.46932848343783,320.46932848343783
T14_F264,14,264,72.9,${DATA_ROOT}/sem/SEM_14/PlainImages/Scale_SEM_14_05.tif,5,8484.362469927828,734.6076562799949,384.0,horizontal,left_to_right,sem_mapping_deadline_v1,README physical interval + documented tile order + TIFF stage coordinates + static engineering QA,low,True,,288.3923437200051,288.3923437200051
T14_F265,14,265,73.1,${DATA_ROOT}/sem/SEM_14/PlainImages/Scale_SEM_14_05.tif,5,8516.439454691257,766.6846410434254,384.0,horizontal,left_to_right,sem_mapping_deadline_v1,README physical interval + documented tile order + TIFF stage coordinates + static engineering QA,low,True,,256.31535895657464,256.31535895657464
T14_F266,14,266,73.3,${DATA_ROOT}/sem/SEM_14/PlainImages/Scale_SEM_14_05.tif,5,8548.51643945469,798.761625806858,384.0,horizontal,left_to_right,sem_mapping_deadline_v1,README physical interval + documented tile order + TIFF stage coordinates + static engineering QA,low,True,,224.23837419314202,224.23837419314202
T14_F267,14,267,73.5,${DATA_ROOT}/sem/SEM_14/PlainImages/Scale_SEM_14_05.tif,5,8580.593424218123,830.8386105702907,384.0,horizontal,left_to_right,sem_mapping_deadline_v1,README physical interval + documented tile order + TIFF stage coordinates + static engineering QA,low,True,,192.1613894297093,192.1613894297093
T14_F268,14,268,73.7,${DATA_ROOT}/sem/SEM_14/PlainImages/Scale_SEM_14_05.tif,5,8612.670408981556,862.9155953337234,384.0,horizontal,left_to_right,sem_mapping_deadline_v1,README physical interval + documented tile order + TIFF stage coordinates + static engineering QA,low,True,,160.08440466627655,160.08440466627655
T14_F269,14,269,73.9,${DATA_ROOT}/sem/SEM_14/PlainImages/Scale_SEM_14_05.tif,5,8644.747393744989,894.9925800971561,384.0,horizontal,left_to_right,sem_mapping_deadline_v1,README physical interval + documented tile order + TIFF stage coordinates + static engineering QA,low,True,,128.00741990284394,128.00741990284394
T14_F270,14,270,74.1,${DATA_ROOT}/sem/SEM_14/PlainImages/Scale_SEM_14_05.tif,5,8676.82437850842,927.0695648605865,384.0,horizontal,left_to_right,sem_mapping_deadline_v1,README physical interval + documented tile order + TIFF stage coordinates + static engineering QA,low,True,,95.93043513941348,95.93043513941348
T14_F271,14,271,74.3,${DATA_ROOT}/sem/SEM_14/PlainImages/Scale_SEM_14_05.tif,5,8708.901363271852,959.1465496240191,384.0,horizontal,left_to_right,sem_mapping_deadline_v1,README physical interval + documented tile order + TIFF stage coordinates + static engineering QA,low,True,,63.853450375980856,63.853450375980856
T14_F272,14,272,74.5,${DATA_ROOT}/sem/SEM_14/PlainImages/Scale_SEM_14_05.tif,5,8740.978348035285,991.2235343874519,384.0,horizontal,left_to_right,sem_mapping_deadline_v1,README physical interval + documented tile order + TIFF stage coordinates + static engineering QA,low,True,,31.776465612548122,31.776465612548122
T14_F273,14,273,74.7,${DATA_ROOT}/sem/SEM_14/PlainImages/Scale_SEM_14_04.tif,4,8773.055332798718,52.43691936102029,384.0,horizontal,left_to_right,sem_mapping_deadline_v1,README physical interval + documented tile order + TIFF stage coordinates + static engineering QA,low,True,,52.43691936102029,52.43691936102029
T14_F274,14,274,74.9,${DATA_ROOT}/sem/SEM_14/PlainImages/Scale_SEM_14_04.tif,4,8805.13231756215,84.51390412445298,384.0,horizontal,left_to_right,sem_mapping_deadline_v1,README physical interval + documented tile order + TIFF stage coordinates + static engineering QA,low,True,,84.51390412445298,84.51390412445298
T14_F275,14,275,75.1,${DATA_ROOT}/sem/SEM_14/PlainImages/Scale_SEM_14_04.tif,4,8837.20930232558,116.5908888878834,384.0,horizontal,left_to_right,sem_mapping_deadline_v1,README physical interval + documented tile order + TIFF stage coordinates + static engineering QA,low,True,,116.5908888878834,116.5908888878834
T14_F276,14,276,75.3,${DATA_ROOT}/sem/SEM_14/PlainImages/Scale_SEM_14_04.tif,4,8869.286287089013,148.66787365131609,384.0,horizontal,left_to_right,sem_mapping_deadline_v1,README physical interval + documented tile order + TIFF stage coordinates + static engineering QA,low,True,,148.66787365131609,148.66787365131609
T14_F277,14,277,75.5,${DATA_ROOT}/sem/SEM_14/PlainImages/Scale_SEM_14_04.tif,4,8901.363271852446,180.7448584147488,384.0,horizontal,left_to_right,sem_mapping_deadline_v1,README physical interval + documented tile order + TIFF stage coordinates + static engineering QA,low,True,,180.7448584147488,180.7448584147488
T14_F278,14,278,75.7,${DATA_ROOT}/sem/SEM_14/PlainImages/Scale_SEM_14_04.tif,4,8933.440256615879,212.82184317818147,384.0,horizontal,left_to_right,sem_mapping_deadline_v1,README physical interval + documented tile order + TIFF stage coordinates + static engineering QA,low,True,,212.82184317818147,212.82184317818147
T14_F279,14,279,75.9,${DATA_ROOT}/sem/SEM_14/PlainImages/Scale_SEM_14_04.tif,4,8965.517241379312,244.89882794161417,384.0,horizontal,left_to_right,sem_mapping_deadline_v1,README physical interval + documented tile order + TIFF stage coordinates + static engineering QA,low,True,,244.89882794161417,244.89882794161417
T14_F280,14,280,76.1,${DATA_ROOT}/sem/SEM_14/PlainImages/Scale_SEM_14_04.tif,4,8997.59422614274,276.9758127050446,384.0,horizontal,left_to_right,sem_mapping_deadline_v1,README physical interval + documented tile order + TIFF stage coordinates + static engineering QA,low,True,,276.9758127050446,276.9758127050446
T14_F281,14,281,76.3,${DATA_ROOT}/sem/SEM_14/PlainImages/Scale_SEM_14_04.tif,4,9029.671210906174,309.05279746847725,384.0,horizontal,left_to_right,sem_mapping_deadline_v1,README physical interval + documented tile order + TIFF stage coordinates + static engineering QA,low,True,,309.05279746847725,309.05279746847725
T14_F282,14,282,76.5,${DATA_ROOT}/sem/SEM_14/PlainImages/Scale_SEM_14_04.tif,4,9061.748195669607,341.12978223191,384.0,horizontal,left_to_right,sem_mapping_deadline_v1,README physical interval + documented tile order + TIFF stage coordinates + static engineering QA,low,True,,341.12978223191,341.12978223191
T14_F283,14,283,76.7,${DATA_ROOT}/sem/SEM_14/PlainImages/Scale_SEM_14_04.tif,4,9093.82518043304,373.20676699534266,384.0,horizontal,left_to_right,sem_mapping_deadline_v1,README physical interval + documented tile order + TIFF stage coordinates + static engineering QA,low,True,,373.20676699534266,373.20676699534266
T14_F284,14,284,76.9,${DATA_ROOT}/sem/SEM_14/PlainImages/Scale_SEM_14_04.tif,4,9125.902165196472,405.28375175877534,384.0,horizontal,left_to_right,sem_mapping_deadline_v1,README physical interval + documented tile order + TIFF stage coordinates + static engineering QA,low,True,,405.28375175877534,405.28375175877534
T14_F285,14,285,77.1,${DATA_ROOT}/sem/SEM_14/PlainImages/Scale_SEM_14_04.tif,4,9157.979149959903,437.36073652220574,384.0,horizontal,left_to_right,sem_mapping_deadline_v1,README physical interval + documented tile order + TIFF stage coordinates + static engineering QA,low,True,,437.36073652220574,437.36073652220574
T14_F286,14,286,77.3,${DATA_ROOT}/sem/SEM_14/PlainImages/Scale_SEM_14_04.tif,4,9190.056134723336,469.4377212856385,384.0,horizontal,left_to_right,sem_mapping_deadline_v1,README physical interval + documented tile order + TIFF stage coordinates + static engineering QA,low,True,,469.4377212856385,469.4377212856385
T14_F287,14,287,77.5,${DATA_ROOT}/sem/SEM_14/PlainImages/Scale_SEM_14_04.tif,4,9222.133119486769,501.51470604907115,384.0,horizontal,left_to_right,sem_mapping_deadline_v1,README physical interval + documented tile order + TIFF stage coordinates + static engineering QA,low,True,,501.51470604907115,501.51470604907115
T14_F288,14,288,77.7,${DATA_ROOT}/sem/SEM_14/PlainImages/Scale_SEM_14_04.tif,4,9254.2101042502,533.5916908125039,384.0,horizontal,left_to_right,sem_mapping_deadline_v1,README physical interval + documented tile order + TIFF stage coordinates + static engineering QA,low,True,,489.4083091874961,489.4083091874961
