sample_id,track_id,segment_frame_index,raw_frame_index,x_actual_mm,official_position_index,height_window_available,height_estimator_id,height_estimator_config_hash,leveling_method_id,boundary_method_id,aggregation_half_width_mm,target_protocol_version,target_y_left_mm,target_y_right_mm,target_width_mm,target_center_mm,finite_boundary_prediction,estimator_exclusion_reason,primary_label_policy_id,primary_label_eligible,primary_label_exclusion_reason,sensitivity_local_valid_ge_0p50,sensitivity_side_support_ge_0p50,sensitivity_local_and_side_support_ge_0p50,human_reference_available,human_reference_source,human_measurability,human_width_mm,human_center_mm,frozen_v1_width_error_vs_human_mm,frozen_v1_center_error_vs_human_mm,local_height_valid_fraction,aggregation_valid_fraction,central_region_valid_fraction,left_substrate_valid_fraction,right_substrate_valid_fraction,left_boundary_distance_to_nearest_nan_mm,right_boundary_distance_to_nearest_nan_mm,aggregation_sensitivity_width_mm,aggregation_sensitivity_center_mm,maximum_method_disagreement_width_mm,maximum_method_disagreement_center_mm,width_neighbor_difference_mm,center_neighbor_difference_mm,apparent_cap_flag,distance_to_candidate_limit_mm,aggregation_width_sensitivity_mm,aggregation_center_sensitivity_mm,maximum_method_width_disagreement_mm,maximum_method_center_disagreement_mm
T14_F302,14,302,687,80.5,302,True,height_boundary_estimator_v1,4b1094cf2084f10026cdd470dba7ba3bdf8b561bfef02ba7ef3413e8a555617d,official_robust_plane_v1,gradient_edges,0.1,height_label_policy_v1,0.5017320000000001,1.3658260000000002,0.8640940000000001,0.9337790000000001,True,,all_finite_height_estimator_v1,True,,True,True,True,False,,,,,,,0.93125,0.4895424836601307,0.9539748953974896,0.9207920792079208,0.9659090909090909,0.003982000000000041,0.00796399999999986,0.04380200000000001,0.015927999999999942,0.05176600000000009,0.015927999999999942,0.11348700000000006,0.1045275,False,0.0017320000000000668,0.04380200000000001,0.015927999999999942,0.05176600000000009,0.015927999999999942
T14_F303,14,303,688,80.7,303,True,height_boundary_estimator_v1,4b1094cf2084f10026cdd470dba7ba3bdf8b561bfef02ba7ef3413e8a555617d,official_robust_plane_v1,gradient_edges,0.1,height_label_policy_v1,0.7486160000000001,1.4335200000000001,0.6849040000000001,1.0910680000000001,True,,all_finite_height_estimator_v1,True,,True,True,True,False,pilot_1,unmeasurable,,,,,0.99375,0.568625,1.0,0.9900990099009901,1.0,0.569426,0.05973000000000006,0.015927999999999942,0.00796399999999986,0.015928000000000053,0.005973000000000006,0.18118100000000004,0.09855449999999999,False,0.016479999999999828,0.015927999999999942,0.00796399999999986,0.015928000000000053,0.005973000000000006
T14_F304,14,304,689,80.9,304,True,height_boundary_estimator_v1,4b1094cf2084f10026cdd470dba7ba3bdf8b561bfef02ba7ef3413e8a555617d,official_robust_plane_v1,gradient_edges,0.1,height_label_policy_v1,0.8800220000000001,1.3817540000000001,0.5017320000000001,1.1308880000000001,True,,all_finite_height_estimator_v1,True,,True,True,True,False,,,,,,,0.9666666666666667,0.49475,1.0,0.9306930693069307,0.9431818181818182,0.44598400000000005,0.354398,0.14733399999999996,0.157289,0.14733399999999996,0.157289,0.211046,0.14932499999999999,False,0.0682459999999998,0.14733399999999996,0.157289,0.14733399999999996,0.157289
T14_F305,14,305,690,81.1,305,True,height_boundary_estimator_v1,4b1094cf2084f10026cdd470dba7ba3bdf8b561bfef02ba7ef3413e8a555617d,official_robust_plane_v1,gradient_edges,0.1,height_label_policy_v1,0.5017320000000001,1.2423840000000002,0.7406520000000001,0.8720580000000001,True,,all_finite_height_estimator_v1,True,,True,True,True,False,,,,,,,0.9479166666666666,0.5576666666666666,1.0,0.8514851485148515,0.9772727272727273,0.01991000000000004,0.593318,0.23493799999999998,0.06968499999999989,0.2389199999999999,0.06968499999999989,0.14534300000000006,0.17819450000000003,False,0.0017320000000000668,0.23493799999999998,0.06968499999999989,0.2389199999999999,0.06968499999999989
T14_F306,14,306,691,81.3,306,True,height_boundary_estimator_v1,4b1094cf2084f10026cdd470dba7ba3bdf8b561bfef02ba7ef3413e8a555617d,official_robust_plane_v1,gradient_edges,0.1,height_label_policy_v1,0.573408,1.3658260000000002,0.7924180000000002,0.9696170000000002,True,,all_finite_height_estimator_v1,True,,True,True,True,False,,,,,,,0.9479166666666666,0.5215416666666667,0.99581589958159,0.8811881188118812,0.9204545454545454,0.10353200000000001,0.0,0.015928000000000164,0.007964000000000082,0.2787400000000001,0.12742399999999998,0.06570299999999996,0.06470750000000008,False,0.07340800000000003,0.015928000000000164,0.007964000000000082,0.2787400000000001,0.12742399999999998
T14_F307,14,307,692,81.5,307,True,height_boundary_estimator_v1,4b1094cf2084f10026cdd470dba7ba3bdf8b561bfef02ba7ef3413e8a555617d,official_robust_plane_v1,gradient_edges,0.1,height_label_policy_v1,0.5017320000000001,1.37379,0.872058,0.9377610000000001,True,,all_finite_height_estimator_v1,True,,True,True,True,False,,,,,,,0.94375,0.5252450980392157,0.9456066945606695,1.0,0.9204545454545454,0.007964000000000027,0.00398199999999993,0.1194599999999999,0.027873999999999954,0.1194599999999999,0.019909999999999983,0.20308199999999993,0.053757000000000055,False,0.0017320000000000668,0.1194599999999999,0.027873999999999954,0.1194599999999999,0.019909999999999983
T14_F308,14,308,693,81.7,308,True,height_boundary_estimator_v1,4b1094cf2084f10026cdd470dba7ba3bdf8b561bfef02ba7ef3413e8a555617d,official_robust_plane_v1,gradient_edges,0.1,height_label_policy_v1,0.7406520000000001,1.286186,0.545534,1.013419,True,,all_finite_height_estimator_v1,True,,True,True,True,False,,,,,,,0.9666666666666667,0.5896666666666667,1.0,0.8811881188118812,0.9545454545454546,0.30661400000000005,0.24290200000000017,0.22299200000000008,0.11547799999999997,0.2906860000000002,0.11547799999999997,0.17321700000000007,0.08262649999999999,False,0.1638139999999999,0.22299200000000008,0.11547799999999997,0.2906860000000002,0.11547799999999997
T14_F309,14,309,694,81.9,309,True,height_boundary_estimator_v1,4b1094cf2084f10026cdd470dba7ba3bdf8b561bfef02ba7ef3413e8a555617d,official_robust_plane_v1,gradient_edges,0.1,height_label_policy_v1,0.6411020000000001,1.2065460000000001,0.5654440000000001,0.9238240000000001,True,,all_finite_height_estimator_v1,True,,True,True,True,False,,,,,,,0.9625,0.5655,1.0,0.8415841584158416,0.9772727272727273,0.410146,0.40218200000000004,0.28670399999999996,0.0876039999999999,0.31855999999999995,0.05972999999999995,0.07366700000000004,0.08859949999999994,False,0.14110200000000006,0.28670399999999996,0.0876039999999999,0.31855999999999995,0.05972999999999995
T14_F310,14,310,695,82.1,310,True,height_boundary_estimator_v1,4b1094cf2084f10026cdd470dba7ba3bdf8b561bfef02ba7ef3413e8a555617d,official_robust_plane_v1,gradient_edges,0.1,height_label_policy_v1,0.6649940000000001,1.3578620000000001,0.692868,1.011428,True,,all_finite_height_estimator_v1,True,,True,True,True,False,,,,,,,0.9708333333333333,0.5942916666666667,1.0,0.9900990099009901,0.8522727272727273,0.2986500000000001,0.30661399999999994,0.12344199999999994,0.05574799999999991,0.12344199999999994,0.05574799999999991,0.17520800000000003,0.061720999999999915,False,0.09213799999999983,0.12344199999999994,0.05574799999999991,0.12344199999999994,0.05574799999999991
T14_F311,14,311,696,82.3,311,True,height_boundary_estimator_v1,4b1094cf2084f10026cdd470dba7ba3bdf8b561bfef02ba7ef3413e8a555617d,official_robust_plane_v1,gradient_edges,0.1,height_label_policy_v1,0.51766,1.4335200000000001,0.9158600000000001,0.9755900000000001,True,,all_finite_height_estimator_v1,True,,True,True,True,False,,,,,,,0.9479166666666666,0.5003676470588235,0.9874476987447699,0.8415841584158416,0.9886363636363636,0.0,0.16724399999999995,0.011946000000000012,0.001991000000000076,0.011946000000000012,0.001991000000000076,0.2508660000000001,0.08760400000000002,False,0.016479999999999828,0.011946000000000012,0.001991000000000076,0.011946000000000012,0.001991000000000076
T14_F312,14,312,697,82.5,312,True,height_boundary_estimator_v1,4b1094cf2084f10026cdd470dba7ba3bdf8b561bfef02ba7ef3413e8a555617d,official_robust_plane_v1,gradient_edges,0.1,height_label_policy_v1,0.7964000000000001,1.4335200000000001,0.63712,1.1149600000000002,True,,all_finite_height_estimator_v1,True,,True,True,True,False,,,,,,,0.975,0.5818333333333333,1.0,1.0,0.9431818181818182,0.7525980000000001,0.16724399999999995,0.06769400000000003,0.05973000000000028,0.06769400000000003,0.05973000000000028,0.155298,0.12543300000000007,False,0.016479999999999828,0.06769400000000003,0.05973000000000028,0.06769400000000003,0.05973000000000028
T14_F313,14,313,698,82.7,313,True,height_boundary_estimator_v1,4b1094cf2084f10026cdd470dba7ba3bdf8b561bfef02ba7ef3413e8a555617d,official_robust_plane_v1,gradient_edges,0.1,height_label_policy_v1,0.700832,1.3060960000000001,0.6052640000000001,1.0034640000000001,True,,all_finite_height_estimator_v1,True,,True,True,True,False,,,,,,,0.95625,0.48733333333333334,0.99581589958159,0.9702970297029703,0.8181818181818182,0.561462,0.019909999999999872,0.04380200000000001,0.005973000000000006,0.035837999999999925,0.005973000000000006,0.12742399999999987,0.08959500000000009,False,0.1439039999999998,0.04380200000000001,0.005973000000000006,0.035837999999999925,0.005973000000000006
T14_F314,14,314,699,82.9,314,True,height_boundary_estimator_v1,4b1094cf2084f10026cdd470dba7ba3bdf8b561bfef02ba7ef3413e8a555617d,official_robust_plane_v1,gradient_edges,0.1,height_label_policy_v1,0.521642,1.349898,0.828256,0.93577,True,,all_finite_height_estimator_v1,True,,True,True,True,False,,,,,,,0.9645833333333333,0.486125,1.0,0.8712871287128713,0.9886363636363636,0.05574800000000002,0.442002,0.08362199999999997,0.035838000000000036,0.08362199999999997,0.035838000000000036,0.11547799999999997,0.037829,False,0.02164200000000005,0.08362199999999997,0.035838000000000036,0.08362199999999997,0.035838000000000036
T14_F315,14,315,700,83.1,315,True,height_boundary_estimator_v1,4b1094cf2084f10026cdd470dba7ba3bdf8b561bfef02ba7ef3413e8a555617d,official_robust_plane_v1,gradient_edges,0.1,height_label_policy_v1,0.509696,1.3459160000000001,0.8362200000000001,0.9278060000000001,True,,all_finite_height_estimator_v1,True,,True,True,True,False,,,,,,,0.9395833333333333,0.506985294117647,0.9790794979079498,0.9108910891089109,0.9204545454545454,0.007963999999999971,0.075658,0.027873999999999954,0.05176599999999987,0.027873999999999954,0.0497749999999999,0.023892000000000024,0.0438019999999999,False,0.009696000000000038,0.027873999999999954,0.05176599999999987,0.027873999999999954,0.0497749999999999
T14_F316,14,316,701,83.3,316,True,height_boundary_estimator_v1,4b1094cf2084f10026cdd470dba7ba3bdf8b561bfef02ba7ef3413e8a555617d,official_robust_plane_v1,gradient_edges,0.1,height_label_policy_v1,0.6092460000000001,1.4056460000000002,0.7964000000000001,1.007446,True,,all_finite_height_estimator_v1,True,,True,True,True,False,,,,,,,0.93125,0.5042916666666667,1.0,0.7425742574257426,0.9886363636363636,0.13140600000000002,0.17520800000000003,0.05574799999999991,0.023892000000000024,0.06371199999999999,0.027873999999999954,0.18914500000000006,0.07068050000000003,False,0.04435399999999978,0.05574799999999991,0.023892000000000024,0.06371199999999999,0.027873999999999954
T14_F317,14,317,702,83.5,317,True,height_boundary_estimator_v1,4b1094cf2084f10026cdd470dba7ba3bdf8b561bfef02ba7ef3413e8a555617d,official_robust_plane_v1,gradient_edges,0.1,height_label_policy_v1,0.8402020000000001,1.298132,0.45792999999999995,1.0691670000000002,True,,all_finite_height_estimator_v1,True,,True,True,True,False,,,,,,,0.96875,0.5617083333333334,1.0,0.8514851485148515,1.0,0.4818220000000001,0.939752,0.015928000000000053,0.00398199999999993,0.03583800000000015,0.02190100000000017,0.3285150000000001,0.09059050000000013,False,0.1518679999999999,0.015928000000000053,0.00398199999999993,0.03583800000000015,0.02190100000000017
T14_F318,14,318,703,83.7,318,True,height_boundary_estimator_v1,4b1094cf2084f10026cdd470dba7ba3bdf8b561bfef02ba7ef3413e8a555617d,official_robust_plane_v1,gradient_edges,0.1,height_label_policy_v1,0.561462,1.337952,0.77649,0.9497070000000001,True,,all_finite_height_estimator_v1,True,,True,True,True,False,,,,,,,0.94375,0.56225,0.9832635983263598,0.7821782178217822,1.0,0.107514,0.011946000000000012,0.04778399999999994,0.023892000000000024,0.05574799999999991,0.02588299999999988,0.20507300000000006,0.09059050000000002,False,0.06146200000000002,0.04778399999999994,0.023892000000000024,0.05574799999999991,0.02588299999999988
T14_F319,14,319,704,83.9,319,True,height_boundary_estimator_v1,4b1094cf2084f10026cdd470dba7ba3bdf8b561bfef02ba7ef3413e8a555617d,official_robust_plane_v1,gradient_edges,0.1,height_label_policy_v1,0.5773900000000001,1.4454660000000001,0.8680760000000001,1.011428,True,,all_finite_height_estimator_v1,True,,True,True,True,False,,,,,,,0.9583333333333334,0.5795833333333333,1.0,0.8811881188118812,0.9431818181818182,0.10353200000000001,0.22299200000000008,0.015928000000000053,0.00398199999999993,0.015928000000000053,0.00398199999999993,0.13937,0.035837999999999925,False,0.004533999999999816,0.015928000000000053,0.00398199999999993,0.015928000000000053,0.00398199999999993
T14_F320,14,320,705,84.1,320,True,height_boundary_estimator_v1,4b1094cf2084f10026cdd470dba7ba3bdf8b561bfef02ba7ef3413e8a555617d,official_robust_plane_v1,gradient_edges,0.1,height_label_policy_v1,0.661012,1.3419340000000002,0.6809220000000001,1.001473,True,,all_finite_height_estimator_v1,True,,True,True,True,False,,,,,,,0.9895833333333334,0.5840277777777778,0.9874476987447699,1.0,0.9772727272727273,0.6849040000000001,0.00398199999999993,0.16724399999999995,0.05176600000000009,0.04778399999999994,0.027873999999999954,0.21303699999999992,0.02488749999999995,False,0.10806599999999977,0.16724399999999995,0.05176600000000009,0.04778399999999994,0.027873999999999954
T14_F321,14,321,706,84.3,321,True,height_boundary_estimator_v1,4b1094cf2084f10026cdd470dba7ba3bdf8b561bfef02ba7ef3413e8a555617d,official_robust_plane_v1,gradient_edges,0.1,height_label_policy_v1,0.5017320000000001,1.4215740000000001,0.919842,0.9616530000000001,True,,all_finite_height_estimator_v1,True,,True,True,True,False,,,,,,,0.8916666666666667,0.4435,0.9707112970711297,0.6732673267326733,0.9659090909090909,0.02787400000000001,0.0,0.13937,0.069685,0.33050599999999997,0.069685,0.24489299999999997,0.050770499999999996,False,0.0017320000000000668,0.13937,0.069685,0.33050599999999997,0.069685
T14_F322,14,322,707,84.5,322,True,height_boundary_estimator_v1,4b1094cf2084f10026cdd470dba7ba3bdf8b561bfef02ba7ef3413e8a555617d,official_robust_plane_v1,gradient_edges,0.1,height_label_policy_v1,0.5654440000000001,1.23442,0.668976,0.8999320000000001,True,,all_finite_height_estimator_v1,True,,True,True,True,False,,,,,,,0.9666666666666667,0.5140416666666666,1.0,1.0,0.8409090909090909,0.541552,0.30661399999999994,0.15927999999999987,0.09357700000000013,0.13937,0.069685,0.177199,0.09855449999999999,False,0.06544400000000006,0.15927999999999987,0.09357700000000013,0.13937,0.069685
T14_F323,14,323,708,84.7,323,True,height_boundary_estimator_v1,4b1094cf2084f10026cdd470dba7ba3bdf8b561bfef02ba7ef3413e8a555617d,official_robust_plane_v1,gradient_edges,0.1,height_label_policy_v1,0.7525980000000001,1.3180420000000002,0.5654440000000001,1.03532,True,,all_finite_height_estimator_v1,True,,True,True,True,False,,,,,,,0.9916666666666667,0.48091666666666666,1.0,0.9702970297029703,0.9886363636363636,0.3862540000000001,0.5096959999999999,0.18715400000000004,0.17321699999999995,0.12344200000000005,0.17321699999999995,0.17919000000000002,0.08760399999999996,False,0.1319579999999998,0.18715400000000004,0.17321699999999995,0.12344200000000005,0.17321699999999995
T14_F324,14,324,709,84.9,324,True,height_boundary_estimator_v1,4b1094cf2084f10026cdd470dba7ba3bdf8b561bfef02ba7ef3413e8a555617d,official_robust_plane_v1,gradient_edges,0.1,height_label_policy_v1,0.585354,1.4056460000000002,0.8202920000000001,0.9955,True,,all_finite_height_estimator_v1,True,,True,True,True,False,,,,,,,0.96875,0.41621732026143793,0.9790794979079498,0.9603960396039604,0.9318181818181818,0.290686,0.00398199999999993,0.08362199999999986,0.02588299999999988,0.04778399999999994,0.027873999999999954,0.14534300000000006,0.05276150000000002,False,0.04435399999999978,0.08362199999999986,0.02588299999999988,0.04778399999999994,0.027873999999999954
T14_F325,14,325,710,85.1,325,True,height_boundary_estimator_v1,4b1094cf2084f10026cdd470dba7ba3bdf8b561bfef02ba7ef3413e8a555617d,official_robust_plane_v1,gradient_edges,0.1,height_label_policy_v1,0.53757,1.322024,0.7844540000000001,0.929797,True,,all_finite_height_estimator_v1,True,,True,True,True,False,,,,,,,0.96875,0.43683333333333335,0.99581589958159,0.9207920792079208,1.0,0.031855999999999995,0.55748,0.171226,0.07963999999999993,0.1314059999999999,0.06570299999999984,0.01991000000000004,0.07964000000000004,False,0.03756999999999999,0.171226,0.07963999999999993,0.1314059999999999,0.06570299999999984
T14_F326,14,326,711,85.3,326,True,height_boundary_estimator_v1,4b1094cf2084f10026cdd470dba7ba3bdf8b561bfef02ba7ef3413e8a555617d,official_robust_plane_v1,gradient_edges,0.1,height_label_policy_v1,0.629156,1.4175920000000002,0.7884360000000001,1.023374,True,,all_finite_height_estimator_v1,True,,True,True,True,False,,,,,,,0.9666666666666667,0.41454166666666664,0.9874476987447699,0.9900990099009901,0.9545454545454546,0.17919000000000002,0.003982000000000152,0.023892000000000024,0.011946000000000012,0.023892000000000024,0.011946000000000012,0.06570300000000001,0.13439249999999997,False,0.03240799999999977,0.023892000000000024,0.011946000000000012,0.023892000000000024,0.011946000000000012
T14_F327,14,327,712,85.5,327,True,height_boundary_estimator_v1,4b1094cf2084f10026cdd470dba7ba3bdf8b561bfef02ba7ef3413e8a555617d,official_robust_plane_v1,gradient_edges,0.1,height_label_policy_v1,0.51766,1.1786720000000002,0.6610120000000002,0.8481660000000001,True,,all_finite_height_estimator_v1,True,,True,True,True,False,,,,,,,0.9895833333333334,0.621875,1.0,0.9504950495049505,1.0,0.107514,0.7685260000000002,0.06371199999999977,0.19312699999999994,0.06769399999999992,0.19312699999999994,0.12941499999999995,0.19014049999999993,False,0.01766000000000001,0.06371199999999977,0.19312699999999994,0.06769399999999992,0.19312699999999994
T14_F328,14,328,713,85.7,328,True,height_boundary_estimator_v1,4b1094cf2084f10026cdd470dba7ba3bdf8b561bfef02ba7ef3413e8a555617d,official_robust_plane_v1,gradient_edges,0.1,height_label_policy_v1,0.65703,1.449448,0.7924180000000001,1.053239,True,,all_finite_height_estimator_v1,True,,True,True,True,False,,,,,,,0.9770833333333333,0.583625,1.0,0.9504950495049505,0.9545454545454546,0.25484799999999996,0.00398199999999993,0.10353199999999996,0.10751399999999989,0.11547800000000008,0.10751399999999989,0.12742399999999998,0.1035319999999999,False,0.0005519999999998859,0.10353199999999996,0.10751399999999989,0.11547800000000008,0.10751399999999989
T14_F329,14,329,714,85.9,329,True,height_boundary_estimator_v1,4b1094cf2084f10026cdd470dba7ba3bdf8b561bfef02ba7ef3413e8a555617d,official_robust_plane_v1,gradient_edges,0.1,height_label_policy_v1,0.7167600000000001,1.385736,0.668976,1.0512480000000002,True,,all_finite_height_estimator_v1,True,,True,True,True,False,,,,,,,0.9833333333333333,0.5393790849673202,1.0,0.9504950495049505,0.9659090909090909,0.5256240000000001,0.3862540000000001,0.11946000000000001,0.05972999999999984,0.10353199999999985,0.031855999999999884,0.07366700000000004,0.0567435,False,0.06426399999999988,0.11946000000000001,0.05972999999999984,0.10353199999999985,0.031855999999999884
T14_F330,14,330,715,86.1,330,True,height_boundary_estimator_v1,4b1094cf2084f10026cdd470dba7ba3bdf8b561bfef02ba7ef3413e8a555617d,official_robust_plane_v1,gradient_edges,0.1,height_label_policy_v1,0.593318,1.286186,0.692868,0.939752,True,,all_finite_height_estimator_v1,True,,True,True,True,False,,,,,,,0.9854166666666667,0.4658333333333333,0.99581589958159,1.0,0.9545454545454546,0.11149599999999998,0.05176599999999998,0.011946000000000012,0.02986500000000003,0.0438019999999999,0.02986500000000003,0.015928000000000053,0.07167600000000007,False,0.09331800000000001,0.011946000000000012,0.02986500000000003,0.0438019999999999,0.02986500000000003
T14_F331,14,331,716,86.3,331,True,height_boundary_estimator_v1,4b1094cf2084f10026cdd470dba7ba3bdf8b561bfef02ba7ef3413e8a555617d,official_robust_plane_v1,gradient_edges,0.1,height_label_policy_v1,0.5654440000000001,1.250348,0.684904,0.907896,True,,all_finite_height_estimator_v1,True,,True,True,True,False,,,,,,,0.9791666666666666,0.5589166666666666,1.0,0.9405940594059405,0.9772727272727273,0.107514,0.43403800000000015,0.38227199999999995,0.061721000000000026,0.23095599999999994,0.06371199999999999,0.02787400000000001,0.07764900000000002,False,0.06544400000000006,0.38227199999999995,0.061721000000000026,0.23095599999999994,0.06371199999999999
T14_F332,14,332,717,86.5,332,True,height_boundary_estimator_v1,4b1094cf2084f10026cdd470dba7ba3bdf8b561bfef02ba7ef3413e8a555617d,official_robust_plane_v1,gradient_edges,0.1,height_label_policy_v1,0.712778,1.349898,0.63712,1.031338,True,,all_finite_height_estimator_v1,True,,True,True,True,False,,,,,,,0.9020833333333333,0.4349166666666667,1.0,0.7128712871287128,0.8863636363636364,0.306614,0.14335200000000015,0.13937,0.005973000000000006,0.13937,0.005973000000000006,0.029864999999999975,0.09258149999999998,False,0.10010199999999991,0.13937,0.005973000000000006,0.13937,0.005973000000000006
T14_F333,14,333,718,86.7,333,True,height_boundary_estimator_v1,4b1094cf2084f10026cdd470dba7ba3bdf8b561bfef02ba7ef3413e8a555617d,official_robust_plane_v1,gradient_edges,0.1,height_label_policy_v1,0.6450840000000001,1.2941500000000001,0.649066,0.9696170000000002,True,,all_finite_height_estimator_v1,True,,True,True,True,False,,,,,,,0.9708333333333333,0.480718954248366,1.0,0.8712871287128713,1.0,0.18317200000000006,0.832238,0.215028,0.005973000000000006,0.215028,0.003982000000000152,0.10552299999999998,0.07466250000000002,False,0.1450840000000001,0.215028,0.005973000000000006,0.215028,0.003982000000000152
T14_F334,14,334,719,86.9,334,True,height_boundary_estimator_v1,4b1094cf2084f10026cdd470dba7ba3bdf8b561bfef02ba7ef3413e8a555617d,official_robust_plane_v1,gradient_edges,0.1,height_label_policy_v1,0.65703,1.106996,0.4499660000000001,0.882013,True,,all_finite_height_estimator_v1,True,,True,True,True,False,,,,,,,0.9895833333333334,0.5393333333333333,1.0,0.9504950495049505,1.0,0.22697399999999995,0.6769400000000001,0.25883,0.07366700000000004,0.26281199999999993,0.06769399999999992,0.1473339999999999,0.11547800000000008,False,0.15703,0.25883,0.07366700000000004,0.26281199999999993,0.06769399999999992
T14_F335,14,335,720,87.1,335,True,height_boundary_estimator_v1,4b1094cf2084f10026cdd470dba7ba3bdf8b561bfef02ba7ef3413e8a555617d,official_robust_plane_v1,gradient_edges,0.1,height_label_policy_v1,0.7525980000000001,1.298132,0.545534,1.025365,True,,all_finite_height_estimator_v1,True,,True,True,True,False,,,,,,,0.9979166666666667,0.542125,0.99581589958159,1.0,1.0,0.545534,0.0,0.2229920000000002,0.14932500000000004,0.23892000000000013,0.14932500000000004,0.167244,0.10950500000000002,False,0.1518679999999999,0.2229920000000002,0.14932500000000004,0.23892000000000013,0.14932500000000004
T14_F336,14,336,721,87.3,336,True,height_boundary_estimator_v1,4b1094cf2084f10026cdd470dba7ba3bdf8b561bfef02ba7ef3413e8a555617d,official_robust_plane_v1,gradient_edges,0.1,height_label_policy_v1,0.5574800000000001,1.3419340000000002,0.7844540000000001,0.9497070000000001,True,,all_finite_height_estimator_v1,True,,True,True,True,False,,,,,,,0.94375,0.5198333333333334,0.9874476987447699,0.8811881188118812,0.9204545454545454,0.12742400000000004,0.0,0.04778400000000005,0.035838000000000036,0.023892000000000024,0.035838000000000036,0.17520800000000003,0.037829,False,0.05748000000000009,0.04778400000000005,0.035838000000000036,0.023892000000000024,0.035838000000000036
T14_F337,14,337,722,87.5,337,True,height_boundary_estimator_v1,4b1094cf2084f10026cdd470dba7ba3bdf8b561bfef02ba7ef3413e8a555617d,official_robust_plane_v1,gradient_edges,0.1,height_label_policy_v1,0.5017320000000001,1.397682,0.89595,0.9497070000000001,True,,all_finite_height_estimator_v1,True,,True,True,True,False,,,,,,,0.9375,0.5430416666666666,0.9874476987447699,0.7821782178217822,1.0,0.023892000000000024,0.0,0.07964000000000004,0.031855999999999884,0.07964000000000004,0.031855999999999884,0.10950499999999991,0.026878499999999972,False,0.0017320000000000668,0.07964000000000004,0.031855999999999884,0.07964000000000004,0.031855999999999884
T14_F338,14,338,723,87.7,338,True,height_boundary_estimator_v1,4b1094cf2084f10026cdd470dba7ba3bdf8b561bfef02ba7ef3413e8a555617d,official_robust_plane_v1,gradient_edges,0.1,height_label_policy_v1,0.5017320000000001,1.2901680000000002,0.7884360000000001,0.8959500000000001,True,,all_finite_height_estimator_v1,True,,True,True,True,False,,,,,,,1.0,0.5667483660130719,1.0,1.0,1.0,inf,inf,0.027874000000000065,0.03384699999999985,0.031855999999999995,0.03384699999999985,0.11945999999999996,0.12941499999999995,False,0.0017320000000000668,0.027874000000000065,0.03384699999999985,0.031855999999999995,0.03384699999999985
T14_F339,14,339,724,87.9,339,True,height_boundary_estimator_v1,4b1094cf2084f10026cdd470dba7ba3bdf8b561bfef02ba7ef3413e8a555617d,official_robust_plane_v1,gradient_edges,0.1,height_label_policy_v1,0.7725080000000001,1.4295380000000002,0.6570300000000001,1.101023,True,,all_finite_height_estimator_v1,True,,True,True,True,False,,,,,,,0.9666666666666667,0.6306666666666667,1.0,1.0,0.8636363636363636,0.7087960000000001,0.05176599999999998,0.5534979999999998,0.20308199999999998,0.39421800000000007,0.19312700000000005,0.11946000000000001,0.14136100000000001,False,0.020461999999999758,0.5534979999999998,0.20308199999999998,0.39421800000000007,0.19312700000000005
T14_F340,14,340,725,88.1,340,True,height_boundary_estimator_v1,4b1094cf2084f10026cdd470dba7ba3bdf8b561bfef02ba7ef3413e8a555617d,official_robust_plane_v1,gradient_edges,0.1,height_label_policy_v1,0.6411020000000001,1.4056460000000002,0.7645440000000001,1.023374,True,,all_finite_height_estimator_v1,True,,True,True,True,False,,,,,,,0.8520833333333333,0.5094583333333333,0.9330543933054394,0.6534653465346535,0.8636363636363636,0.20308200000000004,0.0,0.11946000000000001,0.06371199999999999,0.09158600000000006,0.1134869999999999,0.09755900000000006,0.05077050000000005,False,0.04435399999999978,0.11946000000000001,0.06371199999999999,0.09158600000000006,0.1134869999999999
T14_F341,14,341,726,88.3,341,True,height_boundary_estimator_v1,4b1094cf2084f10026cdd470dba7ba3bdf8b561bfef02ba7ef3413e8a555617d,official_robust_plane_v1,gradient_edges,0.1,height_label_policy_v1,0.661012,1.337952,0.67694,0.999482,True,,all_finite_height_estimator_v1,True,,True,True,True,False,,,,,,,0.9333333333333333,0.4852916666666667,1.0,0.7425742574257426,0.9318181818181818,0.254848,0.290686,0.1393700000000001,0.06570299999999984,0.1393700000000001,0.06570299999999984,0.06172100000000008,0.05475249999999998,False,0.11204799999999993,0.1393700000000001,0.06570299999999984,0.1393700000000001,0.06570299999999984
T14_F342,14,342,727,88.5,342,True,height_boundary_estimator_v1,4b1094cf2084f10026cdd470dba7ba3bdf8b561bfef02ba7ef3413e8a555617d,official_robust_plane_v1,gradient_edges,0.1,height_label_policy_v1,0.5574800000000001,1.270258,0.712778,0.913869,True,,all_finite_height_estimator_v1,True,,True,True,True,False,,,,,,,0.925,0.45326797385620915,1.0,0.6732673267326733,1.0,0.06769400000000003,0.780472,0.04380200000000012,0.023892000000000024,0.04380200000000012,0.02588299999999999,0.04181099999999993,0.05873450000000002,False,0.05748000000000009,0.04380200000000012,0.023892000000000024,0.04380200000000012,0.02588299999999999
